"","basisOfRecord","scientificName","family","genus","decimalLongitude","decimalLatitude","stateProvince","year","month","country","catalogNumber","institutionCode","county","locality","lat","lon"
"1808","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.01638,36.32339,"California",2021,4,"United States of America","OBS1112990349","CLO","Inyo","Cartago State Wildlife Area",36.32339,-118.01638
"1809","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.098305,40.85544,"California",2021,4,"United States of America","OBS1113104375","CLO","Humboldt","Arcata Marsh--Arcata Bay from I St.",40.85544,-124.098305
"1810","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.18788,39.429974,"California",2021,4,"United States of America","OBS1114021609","CLO","Glenn","Sacramento National Wildlife Refuge, Willows US-CA 39.42997, -122.18788",39.429974,-122.18788
"1811","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.54265,35.1039,"California",2021,4,"United States of America","OBS1114839274","CLO","Kern","Brite Lake",35.1039,-118.54265
"1812","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.92861,37.43812,"California",2021,4,"United States of America","OBS1114901350","CLO","Santa Clara","4398 Zanker Rd, San Jose US-CA 37.43812, -121.92861",37.43812,-121.92861
"1813","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.70698,41.96898,"California",2021,4,"United States of America","OBS1114960998","CLO","Siskiyou","Lower Klamath National Wildlife Refuge, Tulelake US-CA 41.96898, -121.70698",41.96898,-121.70698
"1814","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.56401,41.9464,"California",2021,4,"United States of America","OBS1115048438","CLO","Siskiyou","Tule Lake National Wildlife Refuge, Tulelake US-CA 41.94640, -121.56401",41.9464,-121.56401
"1815","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.88637,33.65503,"California",2021,4,"United States of America","OBS1115156917","CLO","Orange","Upper Newport Bay Nature Preserve",33.65503,-117.88637
"1816","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.013176,37.419567,"California",2021,4,"United States of America","OBS1115219465","CLO","Santa Clara","Sunnyvale WPCP - San Francisco Bay Trail",37.419567,-122.013176
"1817","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.81164,37.15888,"California",2021,4,"United States of America","OBS1115684049","CLO","Merced","Los Banos Wildlife Area, birding trail",37.15888,-120.81164
"1818","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.820145,42.001698,"California",2021,4,"United States of America","OBS1115696336","CLO","Siskiyou","Lower Klamath National Wildlife Refuge, Tulelake US-CA 42.00170, -121.82015",42.001698,-121.820145
"1819","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.89255,33.64166,"California",2021,4,"United States of America","OBS1116330202","CLO","Orange","Upper Newport Bay--Constellation Dr.",33.64166,-117.89255
"1820","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.784966,37.660633,"California",2021,4,"United States of America","OBS1116442619","CLO","Mono","Benton Crossing Rd, Mammoth Lakes US-CA 37.66063, -118.78497",37.660633,-118.784966
"1821","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.88869,34.423645,"California",2021,4,"United States of America","OBS1116607049","CLO","Santa Barbara","Home - Goleta",34.423645,-119.88869
"1822","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.10246,32.619095,"California",2021,4,"United States of America","OBS1116769541","CLO","San Diego","Chula Vista Bayfront Park, Chula Vista US-CA 32.61910, -117.10246",32.619095,-117.10246
"1823","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.47771,41.849693,"California",2021,4,"United States of America","OBS1116818597","CLO","Siskiyou","Tule Lake NWR--Auto Tour and Sump 1B (SIS Co.)",41.849693,-121.47771
"1824","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.14463,41.902325,"California",2021,4,"United States of America","OBS1117625989","CLO","Del Norte","Goodwin Pond",41.902325,-124.14463
"1825","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.64583,33.530785,"California",2021,4,"United States of America","OBS1117820026","CLO","Orange","Ladera Ranch Settling Ponds/Sienna Botanica Ponds",33.530785,-117.64583
"1826","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.36591,39.75563,"California",2021,4,"United States of America","OBS1118474565","CLO","Plumas","Marble Hot Springs, Beckwourth US-CA 39.75563, -120.36591",39.75563,-120.36591
"1827","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.36941,39.75567,"California",2021,4,"United States of America","OBS1118522221","CLO","Plumas","Marble Hot Springs Rd, Beckwourth US-CA (39.7557,-120.3694)",39.75567,-120.36941
"1828","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.08502,40.82859,"California",2021,4,"United States of America","OBS1118538940","CLO","Humboldt","Humboldt Bay--Bracut",40.82859,-124.08502
"1829","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.85416,34.20192,"California",2021,4,"United States of America","OBS1118555169","CLO","Ventura","Conejo Creek North Park",34.20192,-118.85416
"1830","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.33424,39.762802,"California",2021,4,"United States of America","OBS1118741134","CLO","Plumas","Marble Hot Springs, Beckwourth US-CA 39.76280, -120.33424",39.762802,-120.33424
"1831","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.25959,37.526543,"California",2021,4,"United States of America","OBS1118806474","CLO","San Mateo","Redwood Shores Lagoon",37.526543,-122.25959
"1832","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.091835,37.432343,"California",2021,4,"United States of America","OBS1118974455","CLO","Santa Clara","Shoreline Park--Shoreline Lake area",37.432343,-122.091835
"1833","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.35117,38.137844,"California",2021,4,"United States of America","OBS1118992170","CLO","Solano","San Pablo Bay National Wildlife Refuge, Vallejo US-CA 38.13784, -122.35117",38.137844,-122.35117
"1834","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.91556,39.60428,"California",2021,4,"United States of America","OBS1119386357","CLO","Butte","Llano Seco Unit Trail, Chico, California, US (39.604, -121.916)",39.60428,-121.91556
"1835","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.967735,35.331856,"California",2021,4,"United States of America","OBS1119431616","CLO","Kern","Bakersfield WTP",35.331856,-118.967735
"1836","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.12002,40.860954,"California",2021,4,"United States of America","OBS1119826154","CLO","Humboldt","Arcata Bottoms--Mad River Slough WA",40.860954,-124.12002
"1837","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.35092,38.13832,"California",2021,4,"United States of America","OBS1119839206","CLO","Solano","San Pablo Bay National Wildlife Refuge, Vallejo US-CA 38.13832, -122.35092",38.13832,-122.35092
"1838","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.06368,37.436703,"California",2021,4,"United States of America","OBS1120255830","CLO","Santa Clara","Salt Pond A2E",37.436703,-122.06368
"1839","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.08776,37.432587,"California",2021,4,"United States of America","OBS1120363052","CLO","Santa Clara","Shoreline Park",37.432587,-122.08776
"1840","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.27326,33.005276,"California",2021,4,"United States of America","OBS1120649536","CLO","San Diego","San Elijo Lagoon West",33.005276,-117.27326
"1841","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.0097,37.42856,"California",2021,4,"United States of America","OBS1120702406","CLO","Santa Clara","Sunnyvale WPCP--Moffett Channel",37.42856,-122.0097
"1842","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.11146,37.460922,"California",2021,4,"United States of America","OBS1121562199","CLO","Santa Clara","San Francisquito Creek Trail, Palo Alto, California, US (37.461, -122.111)",37.460922,-122.11146
"1843","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.86033,35.31676,"California",2021,4,"United States of America","OBS1121587542","CLO","San Luis Obispo","93402, Los Osos US-CA 35.31676, -120.86033",35.31676,-120.86033
"1844","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.35233,39.762775,"California",2021,4,"United States of America","OBS1121619918","CLO","Plumas","Marble Hot Springs, Beckwourth US-CA 39.76278, -120.35233",39.762775,-120.35233
"1845","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.279305,39.820522,"California",2021,4,"United States of America","OBS1121629564","CLO","Plumas","Sierra Valley--Maddalena Rd.",39.820522,-120.279305
"1846","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.096825,41.14681,"California",2021,4,"United States of America","OBS1121935452","CLO","Lassen","661-786 CA-299, McArthur US-CA 41.14681, -121.09683",41.14681,-121.096825
"1847","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.9547,36.328236,"California",2021,4,"United States of America","OBS1121958924","CLO","Inyo","California, US (36.328, -117.955)",36.328236,-117.9547
"1848","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.358864,39.658924,"California",2021,4,"United States of America","OBS1122091249","CLO","Sierra","Large lake in flooded field",39.658924,-120.358864
"1849","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.35084,38.138313,"California",2021,4,"United States of America","OBS1122427260","CLO","Solano","San Pablo Bay National Wildlife Refuge, Vallejo US-CA 38.13831, -122.35084",38.138313,-122.35084
"1850","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.24923,40.621624,"California",2021,4,"United States of America","OBS1122844099","CLO","Shasta","Seven Lakes, Bella Vista",40.621624,-122.24923
"1851","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.80136,37.174908,"California",2021,4,"United States of America","OBS1123044480","CLO","Merced","San Luis National Wildlife Refuge, Dos Palos US-CA 37.17491, -120.80136",37.174908,-120.80136
"1852","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.495155,37.629528,"California",2021,4,"United States of America","OBS1123079123","CLO","San Mateo","Sharp Park Beaches",37.629528,-122.495155
"1853","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.620056,37.182377,"California",2021,4,"United States of America","OBS1123177729","CLO","Merced","Merced National Wildlife Refuge, Merced US-CA 37.18238, -120.62006",37.182377,-120.620056
"1854","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.3508,38.13853,"California",2021,4,"United States of America","OBS1123263553","CLO","Solano","San Pablo Bay National Wildlife Refuge, Vallejo US-CA 38.13853, -122.35080",38.13853,-122.3508
"1855","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.0891,40.862045,"California",2021,4,"United States of America","OBS1123685652","CLO","Humboldt","58–106 H St, Arcata US-CA 40.86204, -124.08910",40.862045,-124.0891
"1856","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.87791,37.619064,"California",2021,4,"United States of America","OBS1123757426","CLO","Mono","Laurel Sewage Pond",37.619064,-118.87791
"1857","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.640915,35.487404,"California",2021,4,"United States of America","OBS1123970032","CLO","San Luis Obispo","de Anza Trail - South Atascadero",35.487404,-120.640915
"1858","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.109505,40.866684,"California",2021,4,"United States of America","OBS1124193340","CLO","Humboldt","CalTrans Maranda mitigation site",40.866684,-124.109505
"1859","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.09504,40.858753,"California",2021,4,"United States of America","OBS1124253072","CLO","Humboldt","Arcata Marsh and Wildlife Sanctuary, Arcata US-CA 40.85875, -124.09504",40.858753,-124.09504
"1860","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.09728,40.85952,"California",2021,4,"United States of America","OBS1124374367","CLO","Humboldt","Arcata Marsh and Wildlife Sanctuary, Arcata US-CA 40.85952, -124.09728",40.85952,-124.09728
"1861","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.950226,36.331738,"California",2021,4,"United States of America","OBS1124379277","CLO","Inyo","Owens Lake--Dirty Socks",36.331738,-117.950226
"1862","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.9195,36.518707,"California",2021,4,"United States of America","OBS1124382405","CLO","Inyo","Owens Lake--Plaza Trailhead",36.518707,-117.9195
"1863","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.36126,38.148327,"California",2021,4,"United States of America","OBS1124382881","CLO","Solano","Napa-Sonoma Marshes WA--Napa River Units - Pond 1A",38.148327,-122.36126
"1864","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.365364,39.75572,"California",2021,4,"United States of America","OBS1124406083","CLO","Plumas","Marble Hot Springs, Beckwourth US-CA 39.75572, -120.36537",39.75572,-120.365364
"1865","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.04365,33.706066,"California",2021,4,"United States of America","OBS1124888804","CLO","Orange","Bolsa Chica Ecological Reserve",33.706066,-118.04365
"1866","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.32369,40.337757,"California",2021,4,"United States of America","OBS1125224185","CLO","Lassen","Mapes Road, Wendel, California, US (40.338, -120.324)",40.337757,-120.32369
"1867","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.64245,35.482758,"California",2021,4,"United States of America","OBS1125235860","CLO","San Luis Obispo","Atascadero Wastewater Treatment Ponds--no internal access",35.482758,-120.64245
"1868","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.17152,39.422108,"California",2021,4,"United States of America","OBS1125298857","CLO","Glenn","Sacramento National Wildlife Refuge, Willows US-CA 39.42211, -122.17152",39.422108,-122.17152
"1869","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.3272,40.33856,"California",2021,4,"United States of America","OBS1125405552","CLO","Lassen","Mapes Rd Field",40.33856,-120.3272
"1870","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.221596,40.72509,"California",2021,4,"United States of America","OBS1125469338","CLO","Humboldt","Auto selected 40.72509, -124.22159",40.72509,-124.221596
"1871","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.350914,38.138504,"California",2021,4,"United States of America","OBS1125600033","CLO","Solano","San Pablo Bay National Wildlife Refuge, Vallejo US-CA 38.13850, -122.35092",38.138504,-122.350914
"1872","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.091225,37.5326,"California",2021,4,"United States of America","OBS1125682413","CLO","Stanislaus","Modesto WTP (restricted access)",37.5326,-121.091225
"1873","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.270996,33.090084,"California",2021,4,"United States of America","OBS1125978004","CLO","San Diego","Batiquitos Far East Basin/ San Marcos Creek Area",33.090084,-117.270996
"1874","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.78309,37.672462,"California",2021,4,"United States of America","OBS1126315821","CLO","Mono","Warm Lake",37.672462,-118.78309
"1875","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.32621,40.33927,"California",2021,4,"United States of America","OBS1126467667","CLO","Lassen","Mapes Road, Standish, California, US (40.339, -120.326)",40.33927,-120.32621
"1876","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.56511,41.945335,"California",2021,4,"United States of America","OBS1127192310","CLO","Siskiyou","Tule Lake National Wildlife Refuge, Tulelake US-CA 41.94533, -121.56511",41.945335,-121.56511
"1877","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.56457,41.946247,"California",2021,4,"United States of America","OBS1127265642","CLO","Siskiyou","Tule Lake National Wildlife Refuge, Tulelake US-CA 41.94625, -121.56457",41.946247,-121.56457
"1878","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.35088,38.13849,"California",2021,4,"United States of America","OBS1127382801","CLO","Solano","San Pablo Bay National Wildlife Refuge, Vallejo US-CA 38.13849, -122.35088",38.13849,-122.35088
"1879","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.0224,37.42675,"California",2021,4,"United States of America","OBS1128143653","CLO","Santa Clara","Sunnyvale WPCP--West Pond",37.42675,-122.0224
"1880","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.35092,38.13892,"California",2021,4,"United States of America","OBS1128203735","CLO","Solano","San Pablo Bay National Wildlife Refuge, Vallejo US-CA 38.13892, -122.35092",38.13892,-122.35092
